Country Name,Country Code,Time,Time Code,"Use of IMF credit (DOD, current US$) [DT.DOD.DIMF.CD]","Net financial flows, IMF concessional (NFL, current US$) [DT.NFL.IMFC.CD]","Net financial flows, IMF nonconcessional (NFL, current US$) [DT.NFL.IMFN.CD]","IMF repurchases and charges (TDS, current US$) [DT.TDS.DIMF.CD]"
Nigeria,NGA,2018,YR2018,2330097424.9,..,..,2242991.7
Nigeria,NGA,2019,YR2019,2316751410.8,..,..,22998118.3
Nigeria,NGA,2020,YR2020,5948128731.2,..,3419283339.2,25947268.9
North Macedonia,MKD,1990,YR1990,..,..,..,..
North Macedonia,MKD,1991,YR1991,..,..,..,..
North Macedonia,MKD,1992,YR1992,..,..,..,..
North Macedonia,MKD,1993,YR1993,3858329.9,..,-6656603,7349213.7
North Macedonia,MKD,1994,YR1994,20475855.4,..,16063445.5,2534750.7
North Macedonia,MKD,1995,YR1995,56615945.1,..,36506251.1,2800820.4
North Macedonia,MKD,1996,YR1996,68153553.5,..,13514666.8,3596071.6
North Macedonia,MKD,1997,YR1997,88089831.4,..,24621002.7,3444353.3
North Macedonia,MKD,1998,YR1998,102396168.1,..,10087640.6,5376909.2
North Macedonia,MKD,1999,YR1999,113206946.5,..,1887001.7,20020564.8
North Macedonia,MKD,2000,YR2000,92108823.7,..,-15547112,22787968.4
North Macedonia,MKD,2001,YR2001,81323870.4,..,-7616912.4,9882819.5
North Macedonia,MKD,2002,YR2002,78778330,..,-8759778.7,10132368.7
North Macedonia,MKD,2003,YR2003,80799164,..,-4993716,22657126.6
North Macedonia,MKD,2004,YR2004,75556567.3,..,-8483039.5,21546990
North Macedonia,MKD,2005,YR2005,74142944,..,4762944.2,12451928.3
North Macedonia,MKD,2006,YR2006,68273724.9,..,-9552377.5,12346078.9
North Macedonia,MKD,2007,YR2007,13240431.2,..,-56649156.7,58423140
North Macedonia,MKD,2008,YR2008,12906991.3,..,..,105824.6
North Macedonia,MKD,2009,YR2009,102868488,..,..,236594
North Macedonia,MKD,2010,YR2010,101053497.5,..,..,323366.3
North Macedonia,MKD,2011,YR2011,403187811.2,..,310623424,2802217.2
North Macedonia,MKD,2012,YR2012,403621129.1,..,0,3424335
North Macedonia,MKD,2013,YR2013,404429989,..,0,3364184.3
North Macedonia,MKD,2014,YR2014,273450358.2,..,-112262800.5,115426673.9
North Macedonia,MKD,2015,YR2015,90927483.3,..,-172267219.9,172958387.5
North Macedonia,MKD,2016,YR2016,88211017.1,..,..,76453.2
North Macedonia,MKD,2017,YR2017,93447416,..,..,48535.8
North Macedonia,MKD,2018,YR2018,91259570.4,..,..,87793.9
North Macedonia,MKD,2019,YR2019,90736866.3,..,..,900857.5
North Macedonia,MKD,2020,YR2020,296575761.7,..,195447322.3,1436252.2
Northern Mariana Islands,MNP,1990,YR1990,..,..,..,..
Northern Mariana Islands,MNP,1991,YR1991,..,..,..,..
Northern Mariana Islands,MNP,1992,YR1992,..,..,..,..
Northern Mariana Islands,MNP,1993,YR1993,..,..,..,..
Northern Mariana Islands,MNP,1994,YR1994,..,..,..,..
Northern Mariana Islands,MNP,1995,YR1995,..,..,..,..
Northern Mariana Islands,MNP,1996,YR1996,..,..,..,..
Northern Mariana Islands,MNP,1997,YR1997,..,..,..,..
Northern Mariana Islands,MNP,1998,YR1998,..,..,..,..
Northern Mariana Islands,MNP,1999,YR1999,..,..,..,..
Northern Mariana Islands,MNP,2000,YR2000,..,..,..,..
Northern Mariana Islands,MNP,2001,YR2001,..,..,..,..
Northern Mariana Islands,MNP,2002,YR2002,..,..,..,..
Northern Mariana Islands,MNP,2003,YR2003,..,..,..,..
Northern Mariana Islands,MNP,2004,YR2004,..,..,..,..
Northern Mariana Islands,MNP,2005,YR2005,..,..,..,..
Northern Mariana Islands,MNP,2006,YR2006,..,..,..,..
Northern Mariana Islands,MNP,2007,YR2007,..,..,..,..
Northern Mariana Islands,MNP,2008,YR2008,..,..,..,..
Northern Mariana Islands,MNP,2009,YR2009,..,..,..,..
Northern Mariana Islands,MNP,2010,YR2010,..,..,..,..
Northern Mariana Islands,MNP,2011,YR2011,..,..,..,..
Northern Mariana Islands,MNP,2012,YR2012,..,..,..,..
Northern Mariana Islands,MNP,2013,YR2013,..,..,..,..
Northern Mariana Islands,MNP,2014,YR2014,..,..,..,..
Northern Mariana Islands,MNP,2015,YR2015,..,..,..,..
Northern Mariana Islands,MNP,2016,YR2016,..,..,..,..
Northern Mariana Islands,MNP,2017,YR2017,..,..,..,..
Northern Mariana Islands,MNP,2018,YR2018,..,..,..,..
Northern Mariana Islands,MNP,2019,YR2019,..,..,..,..
Northern Mariana Islands,MNP,2020,YR2020,..,..,..,..
Norway,NOR,1990,YR1990,..,..,..,..
Norway,NOR,1991,YR1991,..,..,..,..
Norway,NOR,1992,YR1992,..,..,..,..
Norway,NOR,1993,YR1993,..,..,..,..
Norway,NOR,1994,YR1994,..,..,..,..
Norway,NOR,1995,YR1995,..,..,..,..
Norway,NOR,1996,YR1996,..,..,..,..
Norway,NOR,1997,YR1997,..,..,..,..
Norway,NOR,1998,YR1998,..,..,..,..
Norway,NOR,1999,YR1999,..,..,..,..
Norway,NOR,2000,YR2000,..,..,..,..
Norway,NOR,2001,YR2001,..,..,..,..
Norway,NOR,2002,YR2002,..,..,..,..
Norway,NOR,2003,YR2003,..,..,..,..
Norway,NOR,2004,YR2004,..,..,..,..
Norway,NOR,2005,YR2005,..,..,..,..
Norway,NOR,2006,YR2006,..,..,..,..
Norway,NOR,2007,YR2007,..,..,..,..
Norway,NOR,2008,YR2008,..,..,..,..
Norway,NOR,2009,YR2009,..,..,..,..
Norway,NOR,2010,YR2010,..,..,..,..
Norway,NOR,2011,YR2011,..,..,..,..
Norway,NOR,2012,YR2012,..,..,..,..
Norway,NOR,2013,YR2013,..,..,..,..
Norway,NOR,2014,YR2014,..,..,..,..
Norway,NOR,2015,YR2015,..,..,..,..
Norway,NOR,2016,YR2016,..,..,..,..
Norway,NOR,2017,YR2017,..,..,..,..
Norway,NOR,2018,YR2018,..,..,..,..
Norway,NOR,2019,YR2019,..,..,..,..
Norway,NOR,2020,YR2020,..,..,..,..
Oman,OMN,1990,YR1990,..,..,..,..
Oman,OMN,1991,YR1991,..,..,..,..
Oman,OMN,1992,YR1992,..,..,..,..
Oman,OMN,1993,YR1993,..,..,..,..
Oman,OMN,1994,YR1994,..,..,..,..
Oman,OMN,1995,YR1995,..,..,..,..
Oman,OMN,1996,YR1996,..,..,..,..
Oman,OMN,1997,YR1997,..,..,..,..
Oman,OMN,1998,YR1998,..,..,..,..
Oman,OMN,1999,YR1999,..,..,..,..
Oman,OMN,2000,YR2000,..,..,..,..
Oman,OMN,2001,YR2001,..,..,..,..
Oman,OMN,2002,YR2002,..,..,..,..
Oman,OMN,2003,YR2003,..,..,..,..
Oman,OMN,2004,YR2004,..,..,..,..
Oman,OMN,2005,YR2005,..,..,..,..
Oman,OMN,2006,YR2006,..,..,..,..
Oman,OMN,2007,YR2007,..,..,..,..
Oman,OMN,2008,YR2008,..,..,..,..
Oman,OMN,2009,YR2009,..,..,..,..
Oman,OMN,2010,YR2010,..,..,..,..
Oman,OMN,2011,YR2011,..,..,..,..
Oman,OMN,2012,YR2012,..,..,..,..
Oman,OMN,2013,YR2013,..,..,..,..
Oman,OMN,2014,YR2014,..,..,..,..
Oman,OMN,2015,YR2015,..,..,..,..
Oman,OMN,2016,YR2016,..,..,..,..
Oman,OMN,2017,YR2017,..,..,..,..
Oman,OMN,2018,YR2018,..,..,..,..
Oman,OMN,2019,YR2019,..,..,..,..
Oman,OMN,2020,YR2020,..,..,..,..
Pakistan,PAK,1990,YR1990,835465620.9,..,-161808862.1,212857190.8
Pakistan,PAK,1991,YR1991,1067634371.2,..,216900064.9,136143723.7
Pakistan,PAK,1992,YR1992,1127311625,..,-161995754.7,196785148.3
Pakistan,PAK,1993,YR1993,1121515821.3,..,-5590834.7,164181922.3
Pakistan,PAK,1994,YR1994,1557417565.5,..,353533996.5,97013827.9
Pakistan,PAK,1995,YR1995,1612773283.6,..,28719126.4,218916106.2
Pakistan,PAK,1996,YR1996,1395553149.5,..,-167627163.6,383121938.3
Pakistan,PAK,1997,YR1997,1281173552.3,..,-31094627.3,352863449.2
Pakistan,PAK,1998,YR1998,1360202068.9,..,22122218.7,192158077.6
Pakistan,PAK,1999,YR1999,1936844882,..,376432002.3,288646862.9
Pakistan,PAK,2000,YR2000,1750716258.3,..,-88997224.4,346614099.2
Pakistan,PAK,2001,YR2001,2020512684.5,..,336168986.3,231223839.9
Pakistan,PAK,2002,YR2002,2262707595.4,..,73275257,304490554.8
Pakistan,PAK,2003,YR2003,2360640175.4,..,-105922731.2,616038272.4
Pakistan,PAK,2004,YR2004,2139925092.2,..,-312257069.8,593861313.1
Pakistan,PAK,2005,YR2005,1735155219,..,-242144890.1,263140954.4
Pakistan,PAK,2006,YR2006,1718002234,..,-105986953.7,126889302.1
Pakistan,PAK,2007,YR2007,1649951667,..,-149839193.3,168350840.2
Pakistan,PAK,2008,YR2008,4613647744.5,..,3084436582,193042196.9
Pakistan,PAK,2009,YR2009,9044789416.3,..,3016441727.2,294467395
Pakistan,PAK,2010,YR2010,10257984673.5,..,1360213200.7,394102030.1
Pakistan,PAK,2011,YR2011,9961776336.4,..,-271652010.1,449406594.1
Pakistan,PAK,2012,YR2012,7683738173.6,..,-2274823331.9,2407463265
Pakistan,PAK,2013,YR2013,5112544746.5,..,-2562234574.9,3725653007.3
Pakistan,PAK,2014,YR2014,5000705568,..,200247963.1,2025249794.3
Pakistan,PAK,2015,YR2015,6358513443.7,..,1590744540.4,463293537.4
Pakistan,PAK,2016,YR2016,7234607401.4,..,1102316409.3,66601874.1
Pakistan,PAK,2017,YR2017,7664069520.5,..,0,104967780.9
Pakistan,PAK,2018,YR2018,7276015104,..,-212404516.8,345032729.1
Pakistan,PAK,2019,YR2019,8097223701.1,..,862170370.8,732043438.8
Pakistan,PAK,2020,YR2020,8902391565.8,..,453443359.9,1107133158.4
Palau,PLW,1990,YR1990,..,..,..,..
Palau,PLW,1991,YR1991,..,..,..,..
Palau,PLW,1992,YR1992,..,..,..,..
Palau,PLW,1993,YR1993,..,..,..,..
Palau,PLW,1994,YR1994,..,..,..,..
Palau,PLW,1995,YR1995,..,..,..,..
Palau,PLW,1996,YR1996,..,..,..,..
Palau,PLW,1997,YR1997,..,..,..,..
Palau,PLW,1998,YR1998,..,..,..,..
Palau,PLW,1999,YR1999,..,..,..,..
Palau,PLW,2000,YR2000,..,..,..,..
Palau,PLW,2001,YR2001,..,..,..,..
Palau,PLW,2002,YR2002,..,..,..,..
Palau,PLW,2003,YR2003,..,..,..,..
Palau,PLW,2004,YR2004,..,..,..,..
Palau,PLW,2005,YR2005,..,..,..,..
Palau,PLW,2006,YR2006,..,..,..,..
Palau,PLW,2007,YR2007,..,..,..,..
Palau,PLW,2008,YR2008,..,..,..,..
Palau,PLW,2009,YR2009,..,..,..,..
Palau,PLW,2010,YR2010,..,..,..,..
Palau,PLW,2011,YR2011,..,..,..,..
Palau,PLW,2012,YR2012,..,..,..,..
Palau,PLW,2013,YR2013,..,..,..,..
Palau,PLW,2014,YR2014,..,..,..,..
Palau,PLW,2015,YR2015,..,..,..,..
Palau,PLW,2016,YR2016,..,..,..,..
Palau,PLW,2017,YR2017,..,..,..,..
Palau,PLW,2018,YR2018,..,..,..,..
Palau,PLW,2019,YR2019,..,..,..,..
Palau,PLW,2020,YR2020,..,..,..,..
Panama,PAN,1990,YR1990,272116446.2,..,-70490156.2,86799515.6
Panama,PAN,1991,YR1991,215558657.1,..,-55532920.4,69059643.9
Panama,PAN,1992,YR1992,109725000,..,-99863584.5,279187001.3
Panama,PAN,1993,YR1993,113067334.6,..,3514719.9,16907520.4
Panama,PAN,1994,YR1994,133240505.3,..,12821255.9,7672991
Panama,PAN,1995,YR1995,110541343.2,..,-25650416.9,45935882.1
Panama,PAN,1996,YR1996,130838545,..,24135926.1,57219203.3
Panama,PAN,1997,YR1997,142202850.2,..,19822576.8,32025743
Panama,PAN,1998,YR1998,176755642.2,..,27325498.7,20309602.2
Panama,PAN,1999,YR1999,184804349,..,-23531457.7,31555356.9
Panama,PAN,2000,YR2000,124293705.3,..,-51770946.3,59814733.2
Panama,PAN,2001,YR2001,86993364.1,..,-33323196.2,37702609.7
Panama,PAN,2002,YR2002,85634805.2,..,-8070909.1,10296595.2
Panama,PAN,2003,YR2003,83692802.3,..,-9325799.6,10817277.7
Panama,PAN,2004,YR2004,77114711.5,..,-9880577.3,11844760.2
Panama,PAN,2005,YR2005,61442888,..,-9849425.8,12143152
Panama,PAN,2006,YR2006,54642816.8,..,-9809873.8,12523629.8
Panama,PAN,2007,YR2007,46862313.8,..,-10206462.2,12365382.3
Panama,PAN,2008,YR2008,40542986.9,..,-5268658.2,5779736.1
Panama,PAN,2009,YR2009,308852213.8,..,..,710360.1
Panama,PAN,2010,YR2010,303402888.8,..,..,970889.2
Panama,PAN,2011,YR2011,302465116.4,..,..,332290
Panama,PAN,2012,YR2012,302790184.5,..,..,90284.5
Panama,PAN,2013,YR2013,303396978.5,..,..,390701.9
Panama,PAN,2014,YR2014,285430526.9,..,0,150443.5
Panama,PAN,2015,YR2015,273004166.9,..,..,138513.3
Panama,PAN,2016,YR2016,264848144.3,..,..,230749.7
Panama,PAN,2017,YR2017,280570109.4,..,..,145607.5
Panama,PAN,2018,YR2018,274001237.8,..,..,263381.6
Panama,PAN,2019,YR2019,272431850.9,..,..,2703954.2
Panama,PAN,2020,YR2020,826441888.8,..,524907705.1,3495205.5
Papua New Guinea,PNG,1990,YR1990,61047763.3,..,55118927.9,3041119.2
Papua New Guinea,PNG,1991,YR1991,61272471.4,..,-104009.6,5572725.4
Papua New Guinea,PNG,1992,YR1992,58898125,..,0,4438538
Papua New Guinea,PNG,1993,YR1993,44126987,..,-14953967.2,18341615.4
Papua New Guinea,PNG,1994,YR1994,15633533.2,..,-30671915.4,32420463.8
Papua New Guinea,PNG,1995,YR1995,49559577,..,34336601.5,17103818.1
Papua New Guinea,PNG,1996,YR1996,50817507.4,..,2903570.1,2065890.1
Papua New Guinea,PNG,1997,YR1997,47682493.6,..,..,2215504.9
Papua New Guinea,PNG,1998,YR1998,45549771.6,..,-4056764.7,6295447.6
Papua New Guinea,PNG,1999,YR1999,34285299.1,..,-22794433.1,24693714
Papua New Guinea,PNG,2000,YR2000,51054528.4,..,18736466,20970359.3
Papua New Guinea,PNG,2001,YR2001,119188273.2,..,70853963.1,4378661.7
Papua New Guinea,PNG,2002,YR2002,128936876.8,..,0,3446288.6
Papua New Guinea,PNG,2003,YR2003,135357007.3,..,-5245500,7585706.4
Papua New Guinea,PNG,2004,YR2004,78708099.8,..,-59886643.1,62971392.8
Papua New Guinea,PNG,2005,YR2005,13292211,..,-61133806.5,62538197.1
Papua New Guinea,PNG,2006,YR2006,13990920,..,..,569430.4
Papua New Guinea,PNG,2007,YR2007,14696325,..,..,502614.3
Papua New Guinea,PNG,2008,YR2008,14324511,..,..,117461
Papua New Guinea,PNG,2009,YR2009,196736185.8,..,..,452493.3
Papua New Guinea,PNG,2010,YR2010,193265013,..,..,618448.1
Papua New Guinea,PNG,2011,YR2011,192667660.1,..,..,211665.7
Papua New Guinea,PNG,2012,YR2012,192874725.7,..,..,57510.5
Papua New Guinea,PNG,2013,YR2013,193261248.2,..,..,248873.8
Papua New Guinea,PNG,2014,YR2014,181816337.9,..,0,95736.8
Papua New Guinea,PNG,2015,YR2015,173900873.1,..,..,88144.9
Papua New Guinea,PNG,2016,YR2016,168705569.8,..,..,147346.2
Papua New Guinea,PNG,2017,YR2017,178720301.5,..,..,92911.5
Papua New Guinea,PNG,2018,YR2018,174535997.2,..,..,168507.6
Papua New Guinea,PNG,2019,YR2019,173536313.7,..,..,1722959.1
Papua New Guinea,PNG,2020,YR2020,559823711.2,..,366655276,547475.4
Paraguay,PRY,1990,YR1990,..,..,..,..
Paraguay,PRY,1991,YR1991,..,..,..,..
Paraguay,PRY,1992,YR1992,..,..,..,..
Paraguay,PRY,1993,YR1993,..,..,..,..
Paraguay,PRY,1994,YR1994,..,..,..,..
Paraguay,PRY,1995,YR1995,..,..,..,..
Paraguay,PRY,1996,YR1996,..,..,..,..
Paraguay,PRY,1997,YR1997,..,..,..,..
Paraguay,PRY,1998,YR1998,..,..,..,..
Paraguay,PRY,1999,YR1999,18799269.4,..,..,722946.2
Paraguay,PRY,2000,YR2000,17845958.3,..,..,784082.3
Paraguay,PRY,2001,YR2001,17213430.8,..,..,388857.3
Paraguay,PRY,2002,YR2002,18621345.4,..,..,355667.7
Paraguay,PRY,2003,YR2003,20353331.1,..,..,300802
Paraguay,PRY,2004,YR2004,21271578,..,..,450640.6
Paraguay,PRY,2005,YR2005,19576711.2,..,..,593174.3
Paraguay,PRY,2006,YR2006,20605766.8,..,..,838654.7
Paraguay,PRY,2007,YR2007,21644684.2,..,..,740248.2
Paraguay,PRY,2008,YR2008,21097078.2,..,..,172996
Paraguay,PRY,2009,YR2009,149233949.7,..,..,343238.1
Paraguay,PRY,2010,YR2010,146600896.6,..,..,469122.9
Paraguay,PRY,2011,YR2011,146147775.4,..,..,160558.7
Paraguay,PRY,2012,YR2012,146304844.7,..,..,43624.5
Paraguay,PRY,2013,YR2013,146598040.8,..,..,188782.9
Paraguay,PRY,2014,YR2014,137917545.6,..,0,72942.3
Paraguay,PRY,2015,YR2015,131913236.6,..,..,67158
Paraguay,PRY,2016,YR2016,127972317.5,..,..,111204.7
Paraguay,PRY,2017,YR2017,135569034.2,..,..,70723.7
Paraguay,PRY,2018,YR2018,132395012.6,..,..,127442.7
Paraguay,PRY,2019,YR2019,131636698.5,..,..,1307072.4
Paraguay,PRY,2020,YR2020,137104916.4,..,..,415134
Peru,PER,1990,YR1990,754668491.6,..,-63157529.1,136820495.9
Peru,PER,1991,YR1991,705792784.6,..,-48148238.1,70853809.7
Peru,PER,1992,YR1992,630741375,..,-48867585.5,100067833.4
Peru,PER,1993,YR1993,882767751.2,..,256887345.3,906010171
Peru,PER,1994,YR1994,938225127.3,..,..,47312482.1
Peru,PER,1995,YR1995,955346319.3,..,..,52403865.5
Peru,PER,1996,YR1996,924156779,..,..,41449914.3
Peru,PER,1997,YR1997,1011436897.5,..,147163195,121078032.6
Peru,PER,1998,YR1998,904680416.7,..,-145329864,190457640.1
Peru,PER,1999,YR1999,860178070.9,..,-146466881.3,183879989.4
Peru,PER,2000,YR2000,676998550.6,..,-141283901.6,179635613.6
Peru,PER,2001,YR2001,501581050.7,..,-153393642.2,179059713.7
Peru,PER,2002,YR2002,360614039.5,..,-173336143,185232453.4
Peru,PER,2003,YR2003,274821235.7,..,-112333431.6,117858283.6
Peru,PER,2004,YR2004,245676864,..,-39643834.4,45723467.3
Peru,PER,2005,YR2005,187868965.9,..,-39518845,46292350.8
Peru,PER,2006,YR2006,157501653.6,..,-39360150.6,46899672.5
Peru,PER,2007,YR2007,144306849.8,..,-20475691,25730941.9
Peru,PER,2008,YR2008,140655916.1,..,..,1153378.5
Peru,PER,2009,YR2009,956123263.8,..,..,2199083.5
Peru,PER,2010,YR2010,939253621.5,..,..,3005611.6
Peru,PER,2011,YR2011,936350530.5,..,..,1028680.1
Peru,PER,2012,YR2012,937356854.1,..,..,279496.6
Peru,PER,2013,YR2013,939235324.7,..,..,1209508.1
Peru,PER,2014,YR2014,883616043.5,..,0,463487.7
Peru,PER,2015,YR2015,845147379.4,..,..,428132.1
Peru,PER,2016,YR2016,819898529.8,..,..,715880.1
Peru,PER,2017,YR2017,868569499.9,..,..,452076.7
Peru,PER,2018,YR2018,848234042.4,..,..,815633.3
Peru,PER,2019,YR2019,843375643.2,..,..,8371619
Peru,PER,2020,YR2020,878409655.6,..,..,2663544.4
Philippines,PHL,1990,YR1990,911737268.9,..,-345365245,444327879.7
Philippines,PHL,1991,YR1991,1085725020.1,..,161697992.7,389916973.6
Philippines,PHL,1992,YR1992,1100165000,..,57893974.5,236800442.1
Philippines,PHL,1993,YR1993,1209747818.4,..,112575766.5,137340787.4
Philippines,PHL,1994,YR1994,1063589742.1,..,-217928412.7,332609412.7
Philippines,PHL,1995,YR1995,727602671.2,..,-362747206.7,417258515
Philippines,PHL,1996,YR1996,405418450.5,..,-301299109.4,328588312.6
Philippines,PHL,1997,YR1997,855177561.3,..,484214427.9,240068536.6
Philippines,PHL,1998,YR1998,1568489135.7,..,651447214,127452963.8
Philippines,PHL,1999,YR1999,1982357309.4,..,292314333.9,125000961.6
Philippines,PHL,2000,YR2000,2183438727.5,..,305332510.5,108351278.8
Philippines,PHL,2001,YR2001,2098403553.1,..,-7744221.7,102967808.6
Philippines,PHL,2002,YR2002,1844542355.2,..,-405258566.1,462506155.6
Philippines,PHL,2003,YR2003,1370609691,..,-607628928.4,638839711.5
Philippines,PHL,2004,YR2004,937288125.4,..,-472520419.5,501318010.5
Philippines,PHL,2005,YR2005,555497219.7,..,-317439000.5,342225628.7
Philippines,PHL,2006,YR2006,175407022.4,..,-400315538.7,422470256.8
Philippines,PHL,2007,YR2007,184249248.8,..,0,8178198.9
Philippines,PHL,2008,YR2008,179587780.7,..,..,1472619.8
Philippines,PHL,2009,YR2009,1313668879,..,..,3021438.4
Philippines,PHL,2010,YR2010,1290490775.4,..,..,4129570.5
Philippines,PHL,2011,YR2011,1286502063.4,..,..,1413358.5
Philippines,PHL,2012,YR2012,1287884705.2,..,..,384015.4
Philippines,PHL,2013,YR2013,1290465636.5,..,..,1661807.8
Philippines,PHL,2014,YR2014,1214047903.3,..,0,636725.7
Philippines,PHL,2015,YR2015,1161193723.7,..,..,587632.3
Philippines,PHL,2016,YR2016,1126502962.9,..,..,984161.4
Philippines,PHL,2017,YR2017,1193374642.7,..,..,621258.8
Philippines,PHL,2018,YR2018,1165434657.1,..,..,1121495.8
Philippines,PHL,2019,YR2019,1158759439.5,..,..,11502513.4
Philippines,PHL,2020,YR2020,1206894565.1,..,..,3659587.4
Poland,POL,1990,YR1990,..,..,..,..
Poland,POL,1991,YR1991,..,..,..,..
Poland,POL,1992,YR1992,..,..,..,..
Poland,POL,1993,YR1993,..,..,..,..
Poland,POL,1994,YR1994,..,..,..,..
Poland,POL,1995,YR1995,..,..,..,..
Poland,POL,1996,YR1996,..,..,..,..
Poland,POL,1997,YR1997,..,..,..,..
Poland,POL,1998,YR1998,..,..,..,..
Poland,POL,1999,YR1999,..,..,..,..
Poland,POL,2000,YR2000,..,..,..,..
Poland,POL,2001,YR2001,..,..,..,..
Poland,POL,2002,YR2002,..,..,..,..
Poland,POL,2003,YR2003,..,..,..,..
Poland,POL,2004,YR2004,..,..,..,..
Poland,POL,2005,YR2005,..,..,..,..
Poland,POL,2006,YR2006,..,..,..,..
Poland,POL,2007,YR2007,..,..,..,..
Poland,POL,2008,YR2008,..,..,..,..
Poland,POL,2009,YR2009,..,..,..,..
Poland,POL,2010,YR2010,..,..,..,..
Poland,POL,2011,YR2011,..,..,..,..
Poland,POL,2012,YR2012,..,..,..,..
Poland,POL,2013,YR2013,..,..,..,..
Poland,POL,2014,YR2014,..,..,..,..
Poland,POL,2015,YR2015,..,..,..,..
Poland,POL,2016,YR2016,..,..,..,..
Poland,POL,2017,YR2017,..,..,..,..
Poland,POL,2018,YR2018,..,..,..,..
Poland,POL,2019,YR2019,..,..,..,..
Poland,POL,2020,YR2020,..,..,..,..
Portugal,PRT,1990,YR1990,..,..,..,..
Portugal,PRT,1991,YR1991,..,..,..,..
Portugal,PRT,1992,YR1992,..,..,..,..
Portugal,PRT,1993,YR1993,..,..,..,..
Portugal,PRT,1994,YR1994,..,..,..,..
Portugal,PRT,1995,YR1995,..,..,..,..
Portugal,PRT,1996,YR1996,..,..,..,..
Portugal,PRT,1997,YR1997,..,..,..,..
Portugal,PRT,1998,YR1998,..,..,..,..
Portugal,PRT,1999,YR1999,..,..,..,..
Portugal,PRT,2000,YR2000,..,..,..,..
Portugal,PRT,2001,YR2001,..,..,..,..
Portugal,PRT,2002,YR2002,..,..,..,..
Portugal,PRT,2003,YR2003,..,..,..,..
Portugal,PRT,2004,YR2004,..,..,..,..
Portugal,PRT,2005,YR2005,..,..,..,..
Portugal,PRT,2006,YR2006,..,..,..,..
Portugal,PRT,2007,YR2007,..,..,..,..
Portugal,PRT,2008,YR2008,..,..,..,..
Portugal,PRT,2009,YR2009,..,..,..,..
Portugal,PRT,2010,YR2010,..,..,..,..
Portugal,PRT,2011,YR2011,..,..,..,..
Portugal,PRT,2012,YR2012,..,..,..,..
Portugal,PRT,2013,YR2013,..,..,..,..
Portugal,PRT,2014,YR2014,..,..,..,..
Portugal,PRT,2015,YR2015,..,..,..,..
Portugal,PRT,2016,YR2016,..,..,..,..
Portugal,PRT,2017,YR2017,..,..,..,..
Portugal,PRT,2018,YR2018,..,..,..,..
Portugal,PRT,2019,YR2019,..,..,..,..
Portugal,PRT,2020,YR2020,..,..,..,..
Puerto Rico,PRI,1990,YR1990,..,..,..,..
Puerto Rico,PRI,1991,YR1991,..,..,..,..
Puerto Rico,PRI,1992,YR1992,..,..,..,..
Puerto Rico,PRI,1993,YR1993,..,..,..,..
Puerto Rico,PRI,1994,YR1994,..,..,..,..
Puerto Rico,PRI,1995,YR1995,..,..,..,..
Puerto Rico,PRI,1996,YR1996,..,..,..,..
Puerto Rico,PRI,1997,YR1997,..,..,..,..
Puerto Rico,PRI,1998,YR1998,..,..,..,..
Puerto Rico,PRI,1999,YR1999,..,..,..,..
Puerto Rico,PRI,2000,YR2000,..,..,..,..
Puerto Rico,PRI,2001,YR2001,..,..,..,..
Puerto Rico,PRI,2002,YR2002,..,..,..,..
Puerto Rico,PRI,2003,YR2003,..,..,..,..
Puerto Rico,PRI,2004,YR2004,..,..,..,..
Puerto Rico,PRI,2005,YR2005,..,..,..,..
Puerto Rico,PRI,2006,YR2006,..,..,..,..
Puerto Rico,PRI,2007,YR2007,..,..,..,..
Puerto Rico,PRI,2008,YR2008,..,..,..,..
Puerto Rico,PRI,2009,YR2009,..,..,..,..
Puerto Rico,PRI,2010,YR2010,..,..,..,..
Puerto Rico,PRI,2011,YR2011,..,..,..,..
Puerto Rico,PRI,2012,YR2012,..,..,..,..
Puerto Rico,PRI,2013,YR2013,..,..,..,..
Puerto Rico,PRI,2014,YR2014,..,..,..,..
Puerto Rico,PRI,2015,YR2015,..,..,..,..
Puerto Rico,PRI,2016,YR2016,..,..,..,..
Puerto Rico,PRI,2017,YR2017,..,..,..,..
Puerto Rico,PRI,2018,YR2018,..,..,..,..
Puerto Rico,PRI,2019,YR2019,..,..,..,..
Puerto Rico,PRI,2020,YR2020,..,..,..,..
Qatar,QAT,1990,YR1990,..,..,..,..
Qatar,QAT,1991,YR1991,..,..,..,..
Qatar,QAT,1992,YR1992,..,..,..,..
Qatar,QAT,1993,YR1993,..,..,..,..
Qatar,QAT,1994,YR1994,..,..,..,..
Qatar,QAT,1995,YR1995,..,..,..,..
Qatar,QAT,1996,YR1996,..,..,..,..
Qatar,QAT,1997,YR1997,..,..,..,..
Qatar,QAT,1998,YR1998,..,..,..,..
Qatar,QAT,1999,YR1999,..,..,..,..
Qatar,QAT,2000,YR2000,..,..,..,..
Qatar,QAT,2001,YR2001,..,..,..,..
Qatar,QAT,2002,YR2002,..,..,..,..
Qatar,QAT,2003,YR2003,..,..,..,..
Qatar,QAT,2004,YR2004,..,..,..,..
Qatar,QAT,2005,YR2005,..,..,..,..
Qatar,QAT,2006,YR2006,..,..,..,..
Qatar,QAT,2007,YR2007,..,..,..,..
Qatar,QAT,2008,YR2008,..,..,..,..
Qatar,QAT,2009,YR2009,..,..,..,..
Qatar,QAT,2010,YR2010,..,..,..,..
Qatar,QAT,2011,YR2011,..,..,..,..
